nynorsk_doc_hash,bokmaal_doc_hash,nynorsk_url,bokmaal_url,nynorsk_fulltext,bokmaal_fulltext
a8d2d2a46d34a2489161c3de34b00776db64b786,c2358b87a0c5291d7b250cef5fdd6947fa017506,https://panorama.himolde.no/stikkord/rector/,https://panorama.himolde.no/stikkord/rektor/,"['Stikkordarkiv: Rector', '– Repetition is the mission, rector Steinar Kristoffersen says. HiMolde rector Steinar Kristoffersen, who recently competed in Ironman Barcelona, talks about triathlon and freemasonry to Panorama’s Aneta Grabmullerova. Steinar Kristoffersen on triathlon and freemasonry HiMolde rector Steinar Kristoffersen talks to Aneta Gramullerova about triathlon and freemasonry. Posted by Panorama HiM on 13. oktober 2017', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']","['Stikkordarkiv: Rektor', 'Da er 2023 godt i gang, og vi ser frem til et nytt år med god undervisning og spennende forskning ved Høgskolen i Molde! Det er fremdeles flere muligheter enn begrensninger for oss som institusjon i 2023, selv om det kan tenkes at vi må være litt mer forsiktige når det gjelder nye satsinger enn … Fortsett å lese Vi har flere muligheter enn begrensinger →', 'Rektor Steinar Kristoffersen og prorektor Jeanette Varpen Unhjem bekrefter hver for seg overfor Panorama at de stiller til gjenvalg til våren. På dagens møte i høgskolestyret ble valgreglementet for høgskolen justert forut for vårens valg av rektor, prorektor og nye ansatte styremedlemmer, særlig for at reglementet skal være i tråd med UH-lovens nye bestemmelse om … Fortsett å lese Både HiMoldes rektor og prorektor tar gjenvalg →', 'I en akademisk institusjon er meningsbrytning og argumentasjon så essensielt for utviklingen at ledelsen ikke bare må delta i debatt, men stimulere til det. Hos oss går derimot rektor foran for å kvele både debatt og ansattes innflytelse. Av HALLGEIR GAMMELSÆTER og LISE LILLEBRYGFJELD HALSE, professorer ved Høgskolen i Molde 10. desember i fjor gikk … Fortsett å lese Kan vi få oppleve reell innflytelse? →', 'Dette innlegget er tuftet på mine observasjoner av utviklingen på Avdeling for logistikk. Det tar utgangspunkt i mine erfaringer som ansatt ved avdelingen, som tidligere dekan og som medlem av diverse interne og eksterne styrer. Temaet er ledelse og styringslogikk. Av SVEIN BRÅTHEN, professor på Avdeling for logistikk ved Høgskolen i Molde Høgskolen i Molde … Fortsett å lese Styring i stampe →', 'Måten rektoratet og direktøren har håndtert spørsmålet om fusjon med HVL på internt, oppfatter jeg som svært uheldig. Av BERIT I. HELGHEIM, førsteamanuensis ved HiMolde Det kan virke som om at de skal føre samme strategi som oljenæringen har gjort i alle år: Konsesjon og utredning av nye oljefelt fører nesten alltid til konsesjoner og … Fortsett å lese Stryk til rektoratet og direktøren →', 'Sakliste, forløp og vedtak i siste møte i høgskolestyret har fått temperaturen til å stige, iallfall blant oss som underviser, veileder studenter, skriver våre artikler og noen ganger forsøker å bidra med kunnskap, kritikk og spørsmål i samfunnsdebatten. Av HALLGEIR GAMMELSÆTER Saken gjaldt sonderinger med Høgskolen på Vestlandet (HVL), og det er vel neppe til … Fortsett å lese Å ikke kommunisere er også kommunikasjon →', 'Det begynner å nærme seg juleferie for de fleste, og jeg vil gjerne benytte anledningen til å takk alle ansatte ved Høgskolen i Molde flott innsats og fine resultater i 2019. Hva er det som har preget 2019 for Høgskolen i Molde? Vi har lykkes i å sette studentene i sentrum. Det har flere årsaker. … Fortsett å lese Høgskolen i Molde har grunn til å gå inn i 2020 med godt mot! →', 'I dag startet årets valgkamp ved HiMolde for alvor. Se videoen av presentasjon og utspørring av kandidatene. Det var høgskoledirektør Gerd Marit Langøy som ledet møtet, og kandidatene som ble presentert var: Rektor: Førsteamanuensis Steinar Kristoffersen. Prorektor: Professor Judith Ann Molka-Danielsen og høgskolelektor Jeanette Varpen Unhjem. Styremedlemmer for vitenskapelig ansatte: Hege Bakken, Linda Bøyum-Folkeseth, Lisa Hansson, Kari Westad … Fortsett å lese Se valgsendingen fra campus →', 'Rektor Steinar Kristoffersen har bestemt seg. Han er kandidat i vårens rektorvalg ved høgskolen. Krisoffersen opplyser at lederen for nominasjonskomiteen, professor Johan Holmgren, er orientert om beslutningen. – Det er satt i gang mange ting etter at jeg ble rektor for halvannet år siden som jeg gjerne vil fortsette å jobbe med, sier Kristoffersen. Han … Fortsett å lese Kristoffersen stiller som rektorkandidat →', 'Uka før påske skal det velges rektor, prorektor og nye medlemmer til styret ved høgskolen. Prorektor Heidi Hogset stiller ikke til valg, mens rektor Steinar Kristoffersen vurderer om han skal stille. Fredag hadde nominasjonskomiteen sitt første møte, og der ble professor Johan Holmgren valgt til leder. Komiteens øvrige medlemmer er Arne Jakobsen (eksternt styremedlem), Katrine … Fortsett å lese Rektorvalget: Steinar Kristoffersen i tenkeboksen – Heidi Hogset stiller ikke →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']"
548be60fa5df2c038de12bc805535dc49e47464f,ff11124f2752738dec2c9c928a7b4ad34ad298ab,https://panorama.himolde.no/stikkord/drone/,https://panorama.himolde.no/stikkord/droner/,"['Stikkordarkiv: Drone', 'Thursday 24th of August, a group of newly arrived students walked to the top of Varden. For most of them that was their first hiking in Norway. Most of tourists who come to Molde visit the observation deck at Varden – 407 meters above sea level, with astonishing view to the city and fjord. For the … Fortsett å lese New students enjoyed the spectacular Varden view →', 'HiMolde-student Javid Baghirov (26) benyttet seg av helgas finvær til å gjøre flotte droneopptak over Kvam, Kringstadbukta og campus. Baghirov, som i høst reiste fra hjembyen Baku i Aserbajdsjan til Molde for å studere til en mastergrad i petroleumslogistikk, har fotografering som hobby, og i januar i år anskaffet han seg en liten drone. I … Fortsett å lese Se de flotte dronebildene fra Kvam i helga →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']","['Stikkordarkiv: Droner', 'PALO ALTO (Panorama): Programmer blir lovens lange arm, roboter danner sosiale nettverk og følelsene våre blir kvantifiserbare. Dette er bare noen glimt av hva framtida vil bringe, ifølge Palo Alto-baserte Institute for the Future (IFTF). Instituttet har laget 20 prognoser for hvordan verden vil endres over det neste tiåret på grunn av teknologiske innovasjoner. Se … Fortsett å lese 20 framtidsprognoser →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']"
1c5778199c05d3fa992334f8c3fb150f7494c28c,c236f8eba533321425261a336a5b5661354535b7,https://panorama.himolde.no/stikkord/aro/,https://panorama.himolde.no/stikkord/var/,"['Stikkordarkiv: Årø', 'Fredag 6. november var studentar på bachelorstudiet i logistikk og SCM på ekskursjon til Brunvoll AS i Molde. Av OLAV HAUGE, amanuensis og studieleder Vi blei møtt av ein tidlegare masterstudent frå Høgskolen i Molde, Arne Akselvoll, som er logistikksjef der. Studentane fekk presentert utviklinga i selskapet, og korleis produksjonen skjer på to stadar i … Fortsett å lese Studentar besøkte Brunvoll →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']","['Stikkordarkiv: VAR', 'Første gang jeg så en fotballkamp var 2. september 1973, på Lerkendal, under et besøk i Trondheim. Men jeg var egentlig ikke så opptatt av fotball på den tiden. Jeg ble vel dratt med av familiære årsaker, vil jeg anta. Det endret seg et par måneder senere, for 10. november samme år så jeg for … Fortsett å lese Farvel til en venn →', 'HiMolde-professor Kjetil Kåre Haugen fastholder sin kritikk av videoassistert dømming (VAR) i det amerikanske teknologimagasinet Wired. Det er ikke daglig kost at HiMolde-ansatte blir intervjuet av verdenspressen, men nå har Wired Magazine intervjuet Haugen om VAR i forbindelse med at Premiere League tar dette i bruk i 2019/20-sesongen som startet i helga Hver måned leses … Fortsett å lese Haugen kritiserer videodømming i Wired Magazine →', 'Hele teamet på toppen av Haugen har, kanskje ikke veldig overraskende, benyttet noe tid til å følge årets fotball VM i Russland. Enkelte av våre livspartnere vil kanskje til og med hevde at vi har benyttet mer enn noe tid, men slike små interne konflikter får en tåle hvert 4. år. Av HAUGEN og KNUT … Fortsett å lese Føre VAR →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']"
1c5778199c05d3fa992334f8c3fb150f7494c28c,02614e70b78e83d24c377dea8275f24bcbae52c9,https://panorama.himolde.no/stikkord/aro/,https://panorama.himolde.no/stikkord/rod/,"['Stikkordarkiv: Årø', 'Fredag 6. november var studentar på bachelorstudiet i logistikk og SCM på ekskursjon til Brunvoll AS i Molde. Av OLAV HAUGE, amanuensis og studieleder Vi blei møtt av ein tidlegare masterstudent frå Høgskolen i Molde, Arne Akselvoll, som er logistikksjef der. Studentane fekk presentert utviklinga i selskapet, og korleis produksjonen skjer på to stadar i … Fortsett å lese Studentar besøkte Brunvoll →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']","['Stikkordarkiv: Rød', 'Åpningsuke-sjef Victoria Ness sier at festende HiMolde-studenter får skryt av eksterne vakter. – De sier at studentene som deltar på årets Åpningsuke er blide, rolige og hyggelige. Det har gått knirkefritt, sier Victoria Ness. Hun gleder seg over ny publikumsrekord på Åpningskonserten, der anslagsvis 3000 så Julie Bergan og Revolt. – Jeg syns Revolt leverte … Fortsett å lese Åpningsuke-sjefen: – Det har gått knirkefritt →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']"
1c5778199c05d3fa992334f8c3fb150f7494c28c,25b46f90895606d04f4e209c459ff7f66d1243db,https://panorama.himolde.no/stikkord/aro/,https://panorama.himolde.no/stikkord/ar/,"['Stikkordarkiv: Årø', 'Fredag 6. november var studentar på bachelorstudiet i logistikk og SCM på ekskursjon til Brunvoll AS i Molde. Av OLAV HAUGE, amanuensis og studieleder Vi blei møtt av ein tidlegare masterstudent frå Høgskolen i Molde, Arne Akselvoll, som er logistikksjef der. Studentane fekk presentert utviklinga i selskapet, og korleis produksjonen skjer på to stadar i … Fortsett å lese Studentar besøkte Brunvoll →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']","['Stikkordarkiv: AR', '– Det er nesten umulig å finne AR-programmerere. Bare rekrutteringskostnaden kan være på 50 000 dollar, sier Fridolin Wild ved Oxford Brookes University i England. Dette skal en gruppe partneruniversiteter – Høgskolen i Molde, britiske Oxford Brookes i Oxford og Ravensbourne i London, tyske RWTH Aachen i Aachen og russiske ITMO i Sankt Petersburg – … Fortsett å lese HiMolde med i EU-støttet prosjekt for AR-programmering →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']"
1c5778199c05d3fa992334f8c3fb150f7494c28c,e253cab8c739d727afb5988feaa8098ae861c5a0,https://panorama.himolde.no/stikkord/aro/,https://panorama.himolde.no/stikkord/art/,"['Stikkordarkiv: Årø', 'Fredag 6. november var studentar på bachelorstudiet i logistikk og SCM på ekskursjon til Brunvoll AS i Molde. Av OLAV HAUGE, amanuensis og studieleder Vi blei møtt av ein tidlegare masterstudent frå Høgskolen i Molde, Arne Akselvoll, som er logistikksjef der. Studentane fekk presentert utviklinga i selskapet, og korleis produksjonen skjer på to stadar i … Fortsett å lese Studentar besøkte Brunvoll →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']","['Stikkordarkiv: Art', 'KLEIVE (Panorama): Saturday, Galleri S organized an exhibition opening with works of art by artists and friends Per Olav Bergem and Karl Bryhn, both of them from Molde. By ELMIRA TUKAEVA Galleri S and it’s owner, Sigmund Skår, presented the audience with paintings by contemporary artists Per Olav Bergem and Karl Bryhn. The two friends … Fortsett å lese Bergem/Bryhn: Two local painters in one exhibition →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']"
1c5778199c05d3fa992334f8c3fb150f7494c28c,b2f3a9f60b831712a6c0e255f679bad3f7562648,https://panorama.himolde.no/stikkord/aro/,https://panorama.himolde.no/stikkord/ror/,"['Stikkordarkiv: Årø', 'Fredag 6. november var studentar på bachelorstudiet i logistikk og SCM på ekskursjon til Brunvoll AS i Molde. Av OLAV HAUGE, amanuensis og studieleder Vi blei møtt av ein tidlegare masterstudent frå Høgskolen i Molde, Arne Akselvoll, som er logistikksjef der. Studentane fekk presentert utviklinga i selskapet, og korleis produksjonen skjer på to stadar i … Fortsett å lese Studentar besøkte Brunvoll →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']","['Stikkordarkiv: ROR', 'UiO-professor Harald Baldersheim har kalt kommunereformen den største politiske massakren i norsk historie. Baldersheim, som er professor emeritus i statsvitenskap ved Universitet i Oslo, innleder på kulturhuset Plassen kl. 19 torsdag 9. april. Deretter vil romsdalsordførerne drøfte utfordringene kommunereformen byr på i en paneldebatt. Arrangementet «Kommunereforma: Farvel til lokaldemokratiet slik vi kjenner det» er et … Fortsett å lese Farvel til lokaldemokratiet? →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']"
c10fddc0ada7b0697e8e7029c18ba9ef6163c777,78c82a8b8d2d1c6310ac8057fd4054ea3a029e28,https://panorama.himolde.no/stikkord/tog/,https://panorama.himolde.no/stikkord/eto/,"['Stikkordarkiv: Tog', 'Pride-paradane handlar om å feire skeiv kjærleik, stoltheit og mangfald. Mange som deltek i paradane feirar forhåpentlegvis også at haldningane til dette er rausare og varmare enn dei var for nokre år sidan. Samstundes vil dei markere at samfunnet enno har ein veg å gå før verdiane likeverd og likestilling er merkbare for alle. Dette … Fortsett å lese Pride og paradetvang →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']","['Stikkordarkiv: ETO', 'I kveld forsvarer Kristina Kjersem (48) doktorgradsavhandlingen «Contributing to Resolving a Project Planning Paradox in ETO: From plan to planning». Kjersem, som til daglig er forsker ved Møreforsking i Molde, var allerede klokka 14 på plass i Møterom 1 på Molde campus for å forberede seg til prøveforelesningen, som starter klokka 16.15. Doktorgradsforsvaret skjer ved … Fortsett å lese Forsvarer doktorgrad om planlegging i kveld →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']"
a7769ebab8562c3f00a81e6971599517000bd783,d5e85a13ebc328961365274bf51b5e4a0e85cae0,https://panorama.himolde.no/stikkord/mangfald/,https://panorama.himolde.no/stikkord/mangfold/,"['Stikkordarkiv: Mangfald', 'Eg veit ikkje akkurat om jordbruksforhandlingane er vårens vakraste eventyr, men desse årlege forhandlingane høyrer i alle fall våren til. Og strengt tatt er det meir som eit eventyr at det finst jordbruk i nær sagt alle delar av dette kalde, bratte og våte landet vårt. Jordbruk og landbruk handlar om å bruke jorda og … Fortsett å lese Eit mangfald av bønder →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']","['Stikkordarkiv: Mangfold', 'Sommerferien er definitivt over. Elever og studenter er tilbake i vanlig gjenge, døgnrytmen begynner å falle på plass og etter et rart år omgås vi andre mennesker igjen. Takk og lov for det! Når vi omgås andre mennesker og ser hverandre, kommer det opp problemstillinger og irritasjonsmomenter som for meg viser at vi kanskje har … Fortsett å lese Kler du deg som en slut? →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']"
1d0a47f2f097e34c24cfd1a19c573fa02533cdf2,90c951159ef89e51f4e6fdc4d8affc21a764ea55,https://panorama.himolde.no/stikkord/snow/,https://panorama.himolde.no/stikkord/sno/,"['Stikkordarkiv: Snow', 'BJORLI (Panorama): Winter is right around the corner, or is it already there? By BENJAMIN MOEYERSONS (text & photo) As you might have already noticed, the weather has been changing lately. The clock set to winter hour, after sleeping one hour longer waking up with frozen grass and/or feet, rain turning into snow from time … Fortsett å lese Waiting in line for winter →', 'Torsdag skinte sola på et meterhøyt hvitt teppe av snø som har lagt seg over Molde campus. Se bildene! Det begynte å snø allerede i helga, og det stanset ikke før natt til torsdag. Da kom sola og et praktfullt vinterlandskapet ble avdekket. Driftsleder Geir Gaupseth og driftstekniker Endre Hånde i Statsbygg har i fire … Fortsett å lese Campus winter wonderland →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']","['Stikkordarkiv: Snø', 'Torsdag skinte sola på et meterhøyt hvitt teppe av snø som har lagt seg over Molde campus. Se bildene! Det begynte å snø allerede i helga, og det stanset ikke før natt til torsdag. Da kom sola og et praktfullt vinterlandskapet ble avdekket. Driftsleder Geir Gaupseth og driftstekniker Endre Hånde i Statsbygg har i fire … Fortsett å lese Campus winter wonderland →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']"
1d0a47f2f097e34c24cfd1a19c573fa02533cdf2,94f025d6a52318cff198a5b4bdb22b1b56be8d0c,https://panorama.himolde.no/stikkord/snow/,https://panorama.himolde.no/stikkord/sono/,"['Stikkordarkiv: Snow', 'BJORLI (Panorama): Winter is right around the corner, or is it already there? By BENJAMIN MOEYERSONS (text & photo) As you might have already noticed, the weather has been changing lately. The clock set to winter hour, after sleeping one hour longer waking up with frozen grass and/or feet, rain turning into snow from time … Fortsett å lese Waiting in line for winter →', 'Torsdag skinte sola på et meterhøyt hvitt teppe av snø som har lagt seg over Molde campus. Se bildene! Det begynte å snø allerede i helga, og det stanset ikke før natt til torsdag. Da kom sola og et praktfullt vinterlandskapet ble avdekket. Driftsleder Geir Gaupseth og driftstekniker Endre Hånde i Statsbygg har i fire … Fortsett å lese Campus winter wonderland →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']","['Stikkordarkiv: Sono', 'Tuesday night Czech composer and pianist Beata Hlavenková for the very first time performed her Scintilla suite in front of an audience. The venue for the world premiere was Teatret Vårt in Molde. She performed Scintilla – composed by herself – together with Norwegian pianist Anders Aarum . The concert was part of the national Humanist Week and … Fortsett å lese World premiere of Scintilla in Molde →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']"
4bcfbe0de65127f9304a5767e3f28390fdc1244d,5e7f63cd12ded3e7ab63307a64c34d0b2d8378b2,https://panorama.himolde.no/stikkord/studentar/,https://panorama.himolde.no/stikkord/studenter/,"['Stikkordarkiv: Studentar', 'Som ekstern rektorkandidat har eg hatt gleda av å møte studentar i Molde og Kristiansund og fått høyre deira meining om korleis Høgskolen i Molde bør utvikle seg vidare. /Scroll down for text in English/ Av JOHANN ROPPEN, professor Eit gjennomgangstema både i Molde og Kristiansund er kommunikasjon. Eller meir presist: Mangel på kommunikasjon. Eg … Fortsett å lese Dette vil Roppen gjere for studentane →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']","['Stikkordarkiv: Studenter', 'I dag er det rektorvalg, og du som student kan være med å bestemme hvordan Høgskolen i Molde skal utvikles i en tid med unike muligheter og store samfunnsutfordringer. Av ELIN MORDAL, førsteamanuensis Jeg har vært ansatt her siden 2008, og kjenner høgskolen godt ut fra mange ulike roller og funksjoner, og tror på at … Fortsett å lese Kjære studenter, bruk stemmeretten! →', 'Studentene Ingvild Aase (22) og Henrik Tronstad (27) gikk seirende ut av valget til høgskolestyret sist uke. De skal representere studentene i styret i studieåret 2020/2021. Med 184 godkjente stemmer var valgdeltakelsen på godt under 10 prosent. Aase er fra Bergen og studerer logistikk, mens Tronstad er fra Sula og studerer samfunnsendring, organisasjon og ledelse. … Fortsett å lese Ingvild Aase og Henrik Tronstad inn i høgskolestyret →', 'Seks studenter kjemper om to plasser i styret ved HiMolde. Hør dem snakke om høgskolens utfordringer, og om egne kvalifikasjoner. De seks kandidatene er Henrik Tronstad, Michael R. Larsen, Mads Kristiansen, Amalie Nordeide, Kristoffer Haaheim Thorvaldsen og Bemnet Meselu. Det er lovkrav om representasjon av begge kjønn innen den enkelte valgkrets, noe som medfører at … Fortsett å lese Se intervjuene med studentenes kandidater til høgskolestyret →', 'Katrine Bjørnbakk (26) og Øyvind Magnussen (24) skal representere studentene ved HiMolde i høgskolestyret i studieåret 2018/19. Det er klart etter dagens valg i Molde og Kristiansund, i følge valgstyret ved høgskolen. Øyvind Magnussen var studenvalgets klare vinner, med 78 stemmer i ryggen. Magnussen er fra Bergen. Han har tidligere tatt en bachelorgrad i logistikk … Fortsett å lese Bjørnbakk og Magnussen inn i høgskolestyret →', 'Det er lang tradisjon for å beskrive en negativ utvikling i studenters motivasjon, evne, deltagelse og karrieremuligheter. Det gjør det ikke til en god tradisjon. I Aftenposten skrev professorene Torbjørn L. Knutsen og Bernt Hagtvet 23. mars en kronikk med utgangspunkt i jussprofessor Benedikte M. Høgbergs vinterlige ørevarmer til de late og uselvstendige studentene ved … Fortsett å lese Teknologi kan gi flinkere studenter – og forelesere →', 'Selv Sokrates klaget på ungdommen, sies det. Professorer klager på sin side på studentene. Det er et gammelt tema, nå atter en gang aktualisert av en debatt i Panorama før jul som jeg skal komme tilbake til. Jeg tenker ofte tilbake på hvordan jeg selv var som student. Jeg leste mye, helt sikkert mer enn … Fortsett å lese Studenter før og nå →', 'Som jeg skal komme tilbake til, så er det ikke første gang det har gått en kule varmt ved at folk bokstavfortolker idiomer. Av GEORG PANZER, høgskolelektor I forbindelse med at jeg har tatt Lufthansa ned til møter og familiebesøk i Tyskland, har jeg flere ganger lagt merke til at kapteinen innleder med å si … Fortsett å lese Salige Maria! →', 'Og lykke til, til alle mine medstudenter som jobber med eksamener. Av ØRJAN DIMMESTØL, student 3.-året Sport Management Kai Olsen sin innledende kommentar i den pågående debatten i Panorama er et av flere innlegg som er direkte provoserende. Jeg vil starte med å spørre hva som er problemet med å ønske studenter lykke til? Dette … Fortsett å lese God bedring, Kai Olsen! →', 'Jeg leser rektors innlegg om «klagesang» på vei hjem fra en konferanse i Bergen. Der har jeg innledet til en paneldebatt om undervisningsmetoder. Av KAI A. OLSEN, professor i informatikk I diskusjonen kom det fram at svært mange institusjoner, både høyskoler og universiteter, sliter med at det er store grupper av studenter som ikke bruker … Fortsett å lese Klagesang? →', 'Eventuelt kunne tittelen vært Hvordan vise at man har mistet kontakt med sine studenter. Uansett tittel så er dette en students svar til Kai Olsens innlegg «Lykke til?!!» Av KNUT HOFGAARD EIKRE, leder for Studenttinget i Molde Med sliten kropp og tungt sinn setter jeg meg ned for å skrive et svar på noe som antakeligvis ikke … Fortsett å lese Kunsten å snakke som man har vett til →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']"
4bcfbe0de65127f9304a5767e3f28390fdc1244d,fa9363c69a8769a2fb4cc157eac3f118f737aabf,https://panorama.himolde.no/stikkord/studentar/,https://panorama.himolde.no/stikkord/student/,"['Stikkordarkiv: Studentar', 'Som ekstern rektorkandidat har eg hatt gleda av å møte studentar i Molde og Kristiansund og fått høyre deira meining om korleis Høgskolen i Molde bør utvikle seg vidare. /Scroll down for text in English/ Av JOHANN ROPPEN, professor Eit gjennomgangstema både i Molde og Kristiansund er kommunikasjon. Eller meir presist: Mangel på kommunikasjon. Eg … Fortsett å lese Dette vil Roppen gjere for studentane →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']","['Stikkordarkiv: student', 'Fra søknadsfristen til studiene går ut til studentene endelig møter på studiene, venter vi i spenning på å se hvem og hvor mange studenter som faktisk kommer. Vi spekulerer i hvor studentene kommer fra, og hvilke studieretninger som får studentene de ønsker seg. Det snakkes om inntakskvalitet – eller til og med studentkvalitet. Kvaliteten det … Fortsett å lese Studentene vi drømmer om →', 'Studenter drar vanligvis hjem i større ferier som påsken, men i år velger mange å bli i Molde på grunn av pandemien. Fredag ettermiddag satt Jonas Lie Norem (24), Jørgen Wegerstedt (23) og Veronica Rolland (23) med siste innspurt før påskeferien. De tre vennene tar alle en master i logistikk, og humøret er på topp … Fortsett å lese Slik påvirker pandemien studentenes påske →', 'Panorama is recruiting student freelancers. Established in 2014, Panorama is Molde University College’s independent and all digital newspaper. Now we are recruiting students freelancers to create journalitstic text, photo, video, TV and illustrations. The working languages is mainly Norwegian and English, but published material can also be in Swedish or Danish. What we look for: … Fortsett å lese Join the Panorama team →', 'Som student er det lett å se på rektorvalget som noe som ikke angår deg direkte. Det er feil. Av KAI A. OLSEN, professor i informatikk ved HiMolde og UiB Går vi til USA ser vi at institusjonen som skriver ut gradene er viktigere enn karakterene. Nå vil det ikke stå Harvard eller MIT på … Fortsett å lese Er rektorvalget viktig for deg som student? →', 'En mann i 20-åra ble i februar dømt i Romsdal tingrett til 10 måneders fengsel for sexovergrep mot mindreårige jenter. De straffbare forholdene skjedde mens han studerte ved Høgskolen i Molde. Da den tidligere studenten møtte i tingretten i februar, erkjente han seg skyldig i alt han sto tiltalt for: At han høsten 2012 og … Fortsett å lese Tidligere student dømt til fengsel for sex med barn →', 'En gang i 90-årene foreslo en studentrepresentant i kollegiet (tenk, den gang het det «kollegiet») ved NHH at studentene burde defineres som kunder. Tanken var nok at det ville få institusjonen til å legge seg hardere i selen for å tilby best mulig undervisning og oppfølging. Men det er også grunn til å tro at … Fortsett å lese Skolifisering av høyere utdanning →', 'En mann i 40-åra har i Romsdal tingrett blitt dømt til 45 dagers ubetinget fengsel for å ha mottatt arbeidsledighetstrygd mens han studerte ved HiMolde. I dommen skriver retten at den legger til grunn at mannen fulgte undervisningen ved HiMolde i høstsemesteret 2012, mens han våren 2013 ikke studerte. Mannen begynte tidlig i 2013 på … Fortsett å lese Student dømt til 45 dager i fengsel for NAV-svindel →', 'HiMolde-studenten er tiltalt for grovt trygdebedrageri, men møtte ikke opp da straffesaken mot ham gikk i Romsdal tingrett i Molde i dag. Romsdalingen i 40-åra hadde ifølge sin forsvarer, advokat Astrid Bolstad, ikke sovet hele natten før rettssaken mot ham startet i dag. – Han sier at han gruer seg slik at han ikke kan … Fortsett å lese Bedrageri-tiltalt student møtte ikke i retten →', 'En HiMolde-student er tiltalt for å ha svindlet til seg nær 200 000 kroner fra NAV mens han studerte. I tiltalen for grovt bedrageri – som er tatt ut av statsadvokatene i Møre og Romsdal og Sogn og Fjordane – fremgår det at studenten fra august 2012 til april 2013 skal ha levert meldekort til NAV der … Fortsett å lese HiMolde-student tiltalt for NAV-svindel →', 'Vegard Taklo (30) hoppet av HiMolde-studiene for å starte egen bedrift, men gikk på en IT-smell. Nå er CGI Norge dømt til å betale millionerstatning til selskapet hans. – CGI er det femte største IT-selskapet av denne typen i verden, med 65.000 ansatte. De er en gigantaktør, mens vi var en liten mygg, konstaterer Shopple-gründer … Fortsett å lese Student-gründer gikk på IT-smell – ble tilkjent millionerstatning →', '""Panorama er Høgskolen i Moldes uavhengige nettavis. Panorama skal drive fri og uavhengig journalistikk i tråd med den frie presses idealer.""']"
